month,atoll_code,atoll_label,establishment_type,amount_mvr
2023-10-01,Lh,"Lh. (Lhaviyani)",Guesthouse,598.56
2023-10-01,M,"M. (Meemu)",Resorts,1357767.36
2023-10-01,M,"M. (Meemu)",Guesthouse,6543.36
2023-10-01,Male,"Malé City",Resorts,466803.00
2023-10-01,Male,"Malé City",Hotels,563714.44
2023-10-01,Male,"Malé City",Guesthouse,1076565.18
2023-10-01,Male,"Malé City",Vessels,5188.86
2023-10-01,N,"N. (Noonu)",Resorts,4640488.20
2023-10-01,N,"N. (Noonu)",Guesthouse,3952.56
2023-10-01,R,"R. (Raa)",Resorts,8684834.79
2023-10-01,R,"R. (Raa)",Hotels,550.80
2023-10-01,R,"R. (Raa)",Vessels,368.16
2023-10-01,Sh,"Sh. (Shaviyani)",Resorts,531109.92
2023-10-01,Sh,"Sh. (Shaviyani)",Hotels,228140.28
2023-10-01,Sh,"Sh. (Shaviyani)",Guesthouse,3043.26
2023-10-01,Th,"Th. (Thaa)",Resorts,79407.00
2023-10-01,Th,"Th. (Thaa)",Guesthouse,57194.46
2023-10-01,V,"V. (Vaavu)",Resorts,2105217.00
2023-10-01,V,"V. (Vaavu)",Hotels,17901.00
2023-10-01,V,"V. (Vaavu)",Guesthouse,190526.25
2023-11-01,AA,"AA. (Alif Alif)",Resorts,5335303.68
2023-11-01,AA,"AA. (Alif Alif)",Guesthouse,155625.78
2023-11-01,ADh,"ADh. (Alif Dhaal)",Resorts,7241998.08
2023-11-01,ADh,"ADh. (Alif Dhaal)",Hotels,260251.53
2023-11-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,164273.34
2023-11-01,B,"B. (Baa)",Resorts,5601631.65
2023-11-01,B,"B. (Baa)",Guesthouse,197787.53
2023-11-01,B,"B. (Baa)",Vessels,1012.44
2023-11-01,Dh,"Dh. (Dhaalu)",Resorts,5576985.94
2023-11-01,Dh,"Dh. (Dhaalu)",Guesthouse,184.08
2023-11-01,F,"F. (Faafu)",Guesthouse,18874.20
2023-11-01,GA,"GA. (Gaafu Alif)",Resorts,1727781.54
2023-11-01,GA,"GA. (Gaafu Alif)",Hotels,262300.80
2023-11-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,732593.04
2023-11-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,6220.80
2023-11-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,11211.27
2023-11-01,HA,"HA. (Haa Alif)",Resorts,602526.48
2023-11-01,HA,"HA. (Haa Alif)",Guesthouse,19135.37
2023-11-01,HDh,"HDh. (Haa Dhaalu)",Resorts,333984.08
2023-11-01,HDh,"HDh. (Haa Dhaalu)",Hotels,231276.54
2023-11-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,1289.22
2023-11-01,K,"K. (Kaafu)",Resorts,25488326.85
2023-11-01,K,"K. (Kaafu)",Guesthouse,2047341.99
2023-11-01,L,"L. (Laamu)",Resorts,532826.45
2023-11-01,L,"L. (Laamu)",Guesthouse,11181.90
2023-11-01,Lh,"Lh. (Lhaviyani)",Resorts,5804334.66
2023-11-01,Lh,"Lh. (Lhaviyani)",Guesthouse,552.60
2023-11-01,M,"M. (Meemu)",Resorts,647002.50
2023-11-01,Male,"Malé City",Resorts,668417.64
2023-11-01,Male,"Malé City",Hotels,546243.12
2023-11-01,Male,"Malé City",Guesthouse,689078.42
2023-11-01,Male,"Malé City",Vessels,414.45
2023-11-01,N,"N. (Noonu)",Resorts,4345646.47
2023-11-01,N,"N. (Noonu)",Guesthouse,9848.28
2023-11-01,R,"R. (Raa)",Resorts,10279659.44
2023-11-01,R,"R. (Raa)",Hotels,32567.70
2023-11-01,R,"R. (Raa)",Vessels,1009.14
2023-11-01,S,"S. (Addu)",Resorts,156049.74
2023-11-01,S,"S. (Addu)",Hotels,199949.10
2023-11-01,S,"S. (Addu)",Guesthouse,1381.50
2023-11-01,Sh,"Sh. (Shaviyani)",Resorts,555558.42
2023-11-01,Th,"Th. (Thaa)",Resorts,167478.24
2023-11-01,Th,"Th. (Thaa)",Guesthouse,8785.56
2023-11-01,V,"V. (Vaavu)",Resorts,1665750.00
2023-11-01,V,"V. (Vaavu)",Guesthouse,101202.92
2023-12-01,AA,"AA. (Alif Alif)",Resorts,4827634.08
2023-12-01,AA,"AA. (Alif Alif)",Guesthouse,326148.33
2023-12-01,ADh,"ADh. (Alif Dhaal)",Resorts,5434223.71
2023-12-01,ADh,"ADh. (Alif Dhaal)",Hotels,106836.00
2023-12-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,203201.72
2023-12-01,B,"B. (Baa)",Resorts,5326298.21
2023-12-01,B,"B. (Baa)",Guesthouse,131256.06
2023-12-01,Dh,"Dh. (Dhaalu)",Resorts,5374674.84
2023-12-01,Dh,"Dh. (Dhaalu)",Guesthouse,737.28
2023-12-01,F,"F. (Faafu)",Guesthouse,737.28
2023-12-01,GA,"GA. (Gaafu Alif)",Resorts,1726610.88
2023-12-01,GA,"GA. (Gaafu Alif)",Hotels,317814.12
2023-12-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,661093.80
2023-12-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,9950.31
2023-12-01,HA,"HA. (Haa Alif)",Resorts,701294.22
2023-12-01,HA,"HA. (Haa Alif)",Guesthouse,32769.83
2023-12-01,HDh,"HDh. (Haa Dhaalu)",Hotels,193778.40
2023-12-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,2855.10
2023-12-01,K,"K. (Kaafu)",Resorts,27583793.82
2023-12-01,K,"K. (Kaafu)",Guesthouse,3005422.69
2023-12-01,L,"L. (Laamu)",Resorts,297206.70
2023-12-01,Lh,"Lh. (Lhaviyani)",Resorts,5250479.04
2023-12-01,Lh,"Lh. (Lhaviyani)",Guesthouse,874.38
2023-12-01,M,"M. (Meemu)",Resorts,635537.34
2023-12-01,M,"M. (Meemu)",Guesthouse,4330.50
2023-12-01,Male,"Malé City",Resorts,780871.68
2023-12-01,Male,"Malé City",Hotels,376143.24
2023-12-01,Male,"Malé City",Guesthouse,968548.10
2023-12-01,Male,"Malé City",Vessels,1244.16
2023-12-01,N,"N. (Noonu)",Resorts,2845456.32
2023-12-01,N,"N. (Noonu)",Guesthouse,23931.72
2023-12-01,R,"R. (Raa)",Resorts,9152024.52
2023-12-01,R,"R. (Raa)",Hotels,22225.02
2023-12-01,R,"R. (Raa)",Vessels,460.20
2023-12-01,S,"S. (Addu)",Resorts,491077.20
2023-12-01,S,"S. (Addu)",Hotels,41870.34
2023-12-01,S,"S. (Addu)",Guesthouse,2115.96
2023-12-01,Sh,"Sh. (Shaviyani)",Resorts,670619.58
2023-12-01,Th,"Th. (Thaa)",Resorts,182607.36
2023-12-01,Th,"Th. (Thaa)",Guesthouse,4703.22
2023-12-01,V,"V. (Vaavu)",Resorts,2073632.52
2023-12-01,V,"V. (Vaavu)",Hotels,146991.60
2023-12-01,V,"V. (Vaavu)",Guesthouse,220806.32
2024-01-01,AA,"AA. (Alif Alif)",Resorts,5692845.84
2024-01-01,AA,"AA. (Alif Alif)",Guesthouse,424073.19
2024-01-01,ADh,"ADh. (Alif Dhaal)",Resorts,8455555.79
2024-01-01,ADh,"ADh. (Alif Dhaal)",Hotels,290735.10
2024-01-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,559917.42
2024-01-01,B,"B. (Baa)",Resorts,6889049.33
2024-01-01,B,"B. (Baa)",Guesthouse,335050.35
2024-01-01,B,"B. (Baa)",Vessels,8286.84
2024-01-01,Dh,"Dh. (Dhaalu)",Resorts,7839959.86
2024-01-01,Dh,"Dh. (Dhaalu)",Guesthouse,3256.95
2024-01-01,F,"F. (Faafu)",Guesthouse,21250.05
2024-01-01,GA,"GA. (Gaafu Alif)",Resorts,2042701.68
2024-01-01,GA,"GA. (Gaafu Alif)",Hotels,337142.52
2024-01-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,757639.56
2024-01-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,3550.47
2024-01-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,96753.09
2024-01-01,HA,"HA. (Haa Alif)",Resorts,576614.16
2024-01-01,HA,"HA. (Haa Alif)",Guesthouse,59721.93
2024-01-01,HDh,"HDh. (Haa Dhaalu)",Resorts,802208.38
2024-01-01,HDh,"HDh. (Haa Dhaalu)",Hotels,214763.34
2024-01-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,6489.69
2024-01-01,K,"K. (Kaafu)",Resorts,28856616.50
2024-01-01,K,"K. (Kaafu)",Guesthouse,3174471.91
2024-01-01,L,"L. (Laamu)",Resorts,339075.36
2024-01-01,L,"L. (Laamu)",Guesthouse,9707.13
2024-01-01,Lh,"Lh. (Lhaviyani)",Resorts,5538579.90
2024-01-01,Lh,"Lh. (Lhaviyani)",Guesthouse,1426.77
2024-01-01,M,"M. (Meemu)",Resorts,687088.56
2024-01-01,M,"M. (Meemu)",Guesthouse,46.11
2024-01-01,Male,"Malé City",Resorts,830845.08
2024-01-01,Male,"Malé City",Hotels,736791.54
2024-01-01,Male,"Malé City",Guesthouse,1057023.23
2024-01-01,Male,"Malé City",Vessels,3545.79
2024-01-01,N,"N. (Noonu)",Resorts,6460386.44
2024-01-01,N,"N. (Noonu)",Guesthouse,22671.21
2024-01-01,R,"R. (Raa)",Resorts,9673703.33
2024-01-01,R,"R. (Raa)",Hotels,88900.08
2024-01-01,S,"S. (Addu)",Resorts,421636.32
2024-01-01,S,"S. (Addu)",Hotels,58254.90
2024-01-01,S,"S. (Addu)",Guesthouse,20930.75
2024-01-01,Sh,"Sh. (Shaviyani)",Resorts,711581.52
2024-01-01,Th,"Th. (Thaa)",Resorts,212836.80
2024-01-01,Th,"Th. (Thaa)",Guesthouse,2529.54
2024-01-01,V,"V. (Vaavu)",Resorts,2279565.54
2024-01-01,V,"V. (Vaavu)",Hotels,63783.72
2024-01-01,V,"V. (Vaavu)",Guesthouse,367884.73
2024-02-01,AA,"AA. (Alif Alif)",Resorts,5984512.68
2024-02-01,AA,"AA. (Alif Alif)",Guesthouse,510457.62
2024-02-01,AA,"AA. (Alif Alif)",Vessels,551.16
2024-02-01,ADh,"ADh. (Alif Dhaal)",Resorts,9881216.30
2024-02-01,ADh,"ADh. (Alif Dhaal)",Hotels,266950.80
2024-02-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,549477.04
2024-02-01,B,"B. (Baa)",Resorts,5536072.98
2024-02-01,B,"B. (Baa)",Guesthouse,338268.48
2024-02-01,B,"B. (Baa)",Vessels,12693.24
2024-02-01,Dh,"Dh. (Dhaalu)",Resorts,7326149.52
2024-02-01,Dh,"Dh. (Dhaalu)",Guesthouse,6537.87
2024-02-01,F,"F. (Faafu)",Guesthouse,52029.54
2024-02-01,GA,"GA. (Gaafu Alif)",Resorts,2541385.74
2024-02-01,GA,"GA. (Gaafu Alif)",Hotels,272708.10
2024-02-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,1033022.04
2024-02-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,45652.50
2024-02-01,Gn,"Gn. (Fuvahmulah)",Vessels,920.40
2024-02-01,HA,"HA. (Haa Alif)",Resorts,1344556.32
2024-02-01,HA,"HA. (Haa Alif)",Guesthouse,24993.10
2024-02-01,HDh,"HDh. (Haa Dhaalu)",Resorts,256691.60
2024-02-01,HDh,"HDh. (Haa Dhaalu)",Hotels,237733.68
2024-02-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,38160.27
2024-02-01,K,"K. (Kaafu)",Resorts,32145872.83
2024-02-01,K,"K. (Kaafu)",Guesthouse,2932291.53
2024-02-01,L,"L. (Laamu)",Resorts,417300.48
2024-02-01,L,"L. (Laamu)",Guesthouse,32304.51
2024-02-01,Lh,"Lh. (Lhaviyani)",Resorts,6480190.02
2024-02-01,Lh,"Lh. (Lhaviyani)",Guesthouse,184.08
2024-02-01,M,"M. (Meemu)",Resorts,765668.16
2024-02-01,M,"M. (Meemu)",Guesthouse,919.80
2024-02-01,Male,"Malé City",Resorts,652344.30
2024-02-01,Male,"Malé City",Hotels,673691.58
2024-02-01,Male,"Malé City",Guesthouse,845577.83
2024-02-01,Male,"Malé City",Vessels,6120.24
2024-02-01,N,"N. (Noonu)",Resorts,3889516.94
2024-02-01,N,"N. (Noonu)",Guesthouse,31461.60
2024-02-01,R,"R. (Raa)",Resorts,10721671.25
2024-02-01,R,"R. (Raa)",Hotels,94095.54
2024-02-01,S,"S. (Addu)",Resorts,838570.50
2024-02-01,S,"S. (Addu)",Hotels,196173.00
2024-02-01,S,"S. (Addu)",Guesthouse,4457.13
2024-02-01,Sh,"Sh. (Shaviyani)",Resorts,747569.82
2024-02-01,Th,"Th. (Thaa)",Resorts,234334.86
2024-02-01,Th,"Th. (Thaa)",Guesthouse,48676.29
2024-02-01,V,"V. (Vaavu)",Resorts,2312795.40
2024-02-01,V,"V. (Vaavu)",Hotels,121190.40
2024-02-01,V,"V. (Vaavu)",Guesthouse,305439.63
2024-03-01,AA,"AA. (Alif Alif)",Resorts,5956705.80
2024-03-01,AA,"AA. (Alif Alif)",Guesthouse,806218.08
2024-03-01,ADh,"ADh. (Alif Dhaal)",Resorts,11288535.61
2024-03-01,ADh,"ADh. (Alif Dhaal)",Hotels,192848.16
2024-03-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,543272.47
2024-03-01,ADh,"ADh. (Alif Dhaal)",Vessels,2116.92
2024-03-01,B,"B. (Baa)",Resorts,7493653.44
2024-03-01,B,"B. (Baa)",Hotels,523964.07
2024-03-01,B,"B. (Baa)",Guesthouse,443544.27
2024-03-01,B,"B. (Baa)",Vessels,8198.70
2024-03-01,Dh,"Dh. (Dhaalu)",Resorts,5769028.80
2024-03-01,Dh,"Dh. (Dhaalu)",Guesthouse,5922.99
2024-03-01,F,"F. (Faafu)",Guesthouse,2578.56
2024-03-01,GA,"GA. (Gaafu Alif)",Resorts,2731488.96
2024-03-01,GA,"GA. (Gaafu Alif)",Hotels,290926.80
2024-03-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,1249590.54
2024-03-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,34838.64
2024-03-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,49557.54
2024-03-01,Gn,"Gn. (Fuvahmulah)",Vessels,2350.08
2024-03-01,HA,"HA. (Haa Alif)",Resorts,1131742.98
2024-03-01,HA,"HA. (Haa Alif)",Guesthouse,75772.41
2024-03-01,HDh,"HDh. (Haa Dhaalu)",Resorts,286677.60
2024-03-01,HDh,"HDh. (Haa Dhaalu)",Hotels,271680.12
2024-03-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,32834.64
2024-03-01,K,"K. (Kaafu)",Resorts,33689103.87
2024-03-01,K,"K. (Kaafu)",Guesthouse,3029439.76
2024-03-01,L,"L. (Laamu)",Resorts,520542.96
2024-03-01,L,"L. (Laamu)",Guesthouse,11204.43
2024-03-01,Lh,"Lh. (Lhaviyani)",Resorts,7509545.70
2024-03-01,Lh,"Lh. (Lhaviyani)",Guesthouse,1889.28
2024-03-01,M,"M. (Meemu)",Resorts,820590.30
2024-03-01,M,"M. (Meemu)",Guesthouse,230.55
2024-03-01,Male,"Malé City",Resorts,781376.40
2024-03-01,Male,"Malé City",Hotels,618468.42
2024-03-01,Male,"Malé City",Guesthouse,1011336.03
2024-03-01,Male,"Malé City",Vessels,1286.88
2024-03-01,N,"N. (Noonu)",Resorts,8143660.43
2024-03-01,N,"N. (Noonu)",Guesthouse,26400.96
2024-03-01,R,"R. (Raa)",Resorts,10609990.89
2024-03-01,R,"R. (Raa)",Hotels,208281.60
2024-03-01,S,"S. (Addu)",Resorts,921507.84
2024-03-01,S,"S. (Addu)",Hotels,253938.36
2024-03-01,S,"S. (Addu)",Guesthouse,3227.61
2024-03-01,Sh,"Sh. (Shaviyani)",Resorts,896007.36
2024-03-01,Th,"Th. (Thaa)",Resorts,266884.68
2024-03-01,Th,"Th. (Thaa)",Guesthouse,33987.81
2024-03-01,V,"V. (Vaavu)",Resorts,2257495.74
2024-03-01,V,"V. (Vaavu)",Hotels,157517.58
2024-03-01,V,"V. (Vaavu)",Guesthouse,468355.71
2024-04-01,AA,"AA. (Alif Alif)",Resorts,5956635.66
2024-04-01,AA,"AA. (Alif Alif)",Guesthouse,432529.95
2024-04-01,ADh,"ADh. (Alif Dhaal)",Resorts,7228639.32
2024-04-01,ADh,"ADh. (Alif Dhaal)",Hotels,216071.46
2024-04-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,443354.55
2024-04-01,B,"B. (Baa)",Resorts,5965269.90
2024-04-01,B,"B. (Baa)",Guesthouse,222259.23
2024-04-01,B,"B. (Baa)",Vessels,9123.84
2024-04-01,Dh,"Dh. (Dhaalu)",Resorts,8474644.41
2024-04-01,Dh,"Dh. (Dhaalu)",Guesthouse,1198.86
2024-04-01,F,"F. (Faafu)",Guesthouse,33822.72
2024-04-01,GA,"GA. (Gaafu Alif)",Resorts,2332404.36
2024-04-01,GA,"GA. (Gaafu Alif)",Hotels,259582.08
2024-04-01,GA,"GA. (Gaafu Alif)",Guesthouse,92.16
2024-04-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,1214401.92
2024-04-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,16523.19
2024-04-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,38029.98
2024-04-01,Gn,"Gn. (Fuvahmulah)",Vessels,1013.76
2024-04-01,HA,"HA. (Haa Alif)",Resorts,911849.04
2024-04-01,HA,"HA. (Haa Alif)",Guesthouse,43561.53
2024-04-01,HDh,"HDh. (Haa Dhaalu)",Resorts,268379.40
2024-04-01,HDh,"HDh. (Haa Dhaalu)",Hotels,220446.72
2024-04-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,33941.52
2024-04-01,K,"K. (Kaafu)",Resorts,30657806.26
2024-04-01,K,"K. (Kaafu)",Guesthouse,1687246.49
2024-04-01,L,"L. (Laamu)",Resorts,434581.20
2024-04-01,L,"L. (Laamu)",Guesthouse,21148.56
2024-04-01,Lh,"Lh. (Lhaviyani)",Resorts,7055167.26
2024-04-01,Lh,"Lh. (Lhaviyani)",Guesthouse,184.32
2024-04-01,M,"M. (Meemu)",Resorts,662971.32
2024-04-01,M,"M. (Meemu)",Guesthouse,4498.20
2024-04-01,Male,"Malé City",Resorts,831784.08
2024-04-01,Male,"Malé City",Hotels,463803.96
2024-04-01,Male,"Malé City",Guesthouse,758546.26
2024-04-01,Male,"Malé City",Vessels,322.32
2024-04-01,N,"N. (Noonu)",Resorts,9621061.19
2024-04-01,N,"N. (Noonu)",Guesthouse,14280.12
2024-04-01,R,"R. (Raa)",Resorts,10986693.37
2024-04-01,R,"R. (Raa)",Hotels,167167.80
2024-04-01,S,"S. (Addu)",Resorts,1029169.80
2024-04-01,S,"S. (Addu)",Hotels,257034.24
2024-04-01,S,"S. (Addu)",Guesthouse,1797.12
2024-04-01,S,"S. (Addu)",Vessels,276.54
2024-04-01,Sh,"Sh. (Shaviyani)",Resorts,848712.48
2024-04-01,Sh,"Sh. (Shaviyani)",Guesthouse,16177.92
2024-04-01,Th,"Th. (Thaa)",Resorts,252871.92
2024-04-01,Th,"Th. (Thaa)",Guesthouse,20592.90
2024-04-01,V,"V. (Vaavu)",Resorts,2225724.78
2024-04-01,V,"V. (Vaavu)",Hotels,162846.72
2024-04-01,V,"V. (Vaavu)",Guesthouse,400118.31
2024-05-01,AA,"AA. (Alif Alif)",Resorts,4638679.50
2024-05-01,AA,"AA. (Alif Alif)",Guesthouse,391261.92
2024-05-01,ADh,"ADh. (Alif Dhaal)",Resorts,7365700.98
2024-05-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,511862.76
2024-05-01,B,"B. (Baa)",Resorts,4686449.40
2024-05-01,B,"B. (Baa)",Guesthouse,149642.52
2024-05-01,B,"B. (Baa)",Vessels,1013.10
2024-05-01,Dh,"Dh. (Dhaalu)",Resorts,5527552.20
2024-05-01,Dh,"Dh. (Dhaalu)",Guesthouse,3718.50
2024-05-01,F,"F. (Faafu)",Guesthouse,8088.84
2024-05-01,GA,"GA. (Gaafu Alif)",Resorts,1451139.66
2024-05-01,GA,"GA. (Gaafu Alif)",Hotels,177200.40
2024-05-01,GA,"GA. (Gaafu Alif)",Guesthouse,24279.81
2024-05-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,824571.30
2024-05-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,2024.28
2024-05-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,90844.26
2024-05-01,Gn,"Gn. (Fuvahmulah)",Vessels,1013.10
2024-05-01,HA,"HA. (Haa Alif)",Resorts,848615.64
2024-05-01,HA,"HA. (Haa Alif)",Guesthouse,38993.19
2024-05-01,HDh,"HDh. (Haa Dhaalu)",Resorts,17775.30
2024-05-01,HDh,"HDh. (Haa Dhaalu)",Hotels,220320.00
2024-05-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,9992.49
2024-05-01,K,"K. (Kaafu)",Resorts,29989909.62
2024-05-01,K,"K. (Kaafu)",Guesthouse,3062935.38
2024-05-01,L,"L. (Laamu)",Resorts,369597.30
2024-05-01,L,"L. (Laamu)",Guesthouse,27381.85
2024-05-01,Lh,"Lh. (Lhaviyani)",Resorts,5103287.58
2024-05-01,Lh,"Lh. (Lhaviyani)",Guesthouse,921.00
2024-05-01,M,"M. (Meemu)",Resorts,503907.00
2024-05-01,M,"M. (Meemu)",Guesthouse,3730.05
2024-05-01,Male,"Malé City",Resorts,961524.00
2024-05-01,Male,"Malé City",Hotels,420963.84
2024-05-01,Male,"Malé City",Guesthouse,797170.67
2024-05-01,Male,"Malé City",Vessels,4827.75
2024-05-01,N,"N. (Noonu)",Resorts,3177555.82
2024-05-01,N,"N. (Noonu)",Guesthouse,3077.16
2024-05-01,R,"R. (Raa)",Resorts,7661015.07
2024-05-01,R,"R. (Raa)",Hotels,110612.10
2024-05-01,S,"S. (Addu)",Resorts,461688.36
2024-05-01,S,"S. (Addu)",Hotels,69672.96
2024-05-01,S,"S. (Addu)",Guesthouse,1790.55
2024-05-01,Sh,"Sh. (Shaviyani)",Resorts,746425.44
2024-05-01,Th,"Th. (Thaa)",Resorts,285684.60
2024-05-01,Th,"Th. (Thaa)",Guesthouse,20714.10
2024-05-01,V,"V. (Vaavu)",Resorts,1998433.14
2024-05-01,V,"V. (Vaavu)",Hotels,143391.60
2024-05-01,V,"V. (Vaavu)",Guesthouse,220427.76
2024-06-01,AA,"AA. (Alif Alif)",Resorts,3843914.22
2024-06-01,AA,"AA. (Alif Alif)",Guesthouse,138285.95
2024-06-01,ADh,"ADh. (Alif Dhaal)",Resorts,4586298.30
2024-06-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,135172.05
2024-06-01,B,"B. (Baa)",Resorts,3253421.82
2024-06-01,B,"B. (Baa)",Guesthouse,73044.30
2024-06-01,B,"B. (Baa)",Vessels,782.31
2024-06-01,Dh,"Dh. (Dhaalu)",Resorts,3654042.60
2024-06-01,Dh,"Dh. (Dhaalu)",Guesthouse,735.96
2024-06-01,GA,"GA. (Gaafu Alif)",Resorts,593842.62
2024-06-01,GA,"GA. (Gaafu Alif)",Hotels,215395.18
2024-06-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,240684.60
2024-06-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,1842.00
2024-06-01,Gn,"Gn. (Fuvahmulah)",Resorts,998923.26
2024-06-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,22560.48
2024-06-01,HA,"HA. (Haa Alif)",Resorts,13354.50
2024-06-01,HA,"HA. (Haa Alif)",Guesthouse,8841.60
2024-06-01,HDh,"HDh. (Haa Dhaalu)",Resorts,20877303.34
2024-06-01,HDh,"HDh. (Haa Dhaalu)",Hotels,98234.64
2024-06-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,1751.76
2024-06-01,K,"K. (Kaafu)",Resorts,245698.56
2024-06-01,K,"K. (Kaafu)",Guesthouse,2033287.28
2024-06-01,L,"L. (Laamu)",Resorts,4360080.00
2024-06-01,L,"L. (Laamu)",Guesthouse,5074.23
2024-06-01,Lh,"Lh. (Lhaviyani)",Resorts,390367.26
2024-06-01,M,"M. (Meemu)",Resorts,779302.68
2024-06-01,M,"M. (Meemu)",Guesthouse,7036.47
2024-06-01,Male,"Malé City",Resorts,5950732.36
2024-06-01,Male,"Malé City",Hotels,368425.74
2024-06-01,Male,"Malé City",Guesthouse,648974.22
2024-06-01,Male,"Malé City",Vessels,3633.84
2024-06-01,N,"N. (Noonu)",Resorts,6516015.02
2024-06-01,N,"N. (Noonu)",Guesthouse,4518.78
2024-06-01,R,"R. (Raa)",Resorts,286711.98
2024-06-01,R,"R. (Raa)",Hotels,65752.86
2024-06-01,S,"S. (Addu)",Resorts,426054.60
2024-06-01,S,"S. (Addu)",Hotels,58077.24
2024-06-01,S,"S. (Addu)",Guesthouse,5758.98
2024-06-01,Th,"Th. (Thaa)",Resorts,1599758.22
2024-06-01,Th,"Th. (Thaa)",Guesthouse,1751.88
2024-06-01,V,"V. (Vaavu)",Hotels,125726.64
2024-06-01,V,"V. (Vaavu)",Guesthouse,174273.99
2024-07-01,AA,"AA. (Alif Alif)",Resorts,3310233.78
2024-07-01,AA,"AA. (Alif Alif)",Guesthouse,107692.27
2024-07-01,ADh,"ADh. (Alif Dhaal)",Resorts,5362512.42
2024-07-01,ADh,"ADh. (Alif Dhaal)",Hotels,179988.48
2024-07-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,126571.59
2024-07-01,B,"B. (Baa)",Resorts,3408236.71
2024-07-01,B,"B. (Baa)",Hotels,310322.28
2024-07-01,B,"B. (Baa)",Guesthouse,149212.77
2024-07-01,B,"B. (Baa)",Vessels,1197.48
2024-07-01,Dh,"Dh. (Dhaalu)",Resorts,2760222.39
2024-07-01,Dh,"Dh. (Dhaalu)",Guesthouse,642.72
2024-07-01,F,"F. (Faafu)",Guesthouse,641.76
2024-07-01,GA,"GA. (Gaafu Alif)",Resorts,957955.26
2024-07-01,GA,"GA. (Gaafu Alif)",Hotels,148101.12
2024-07-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,511868.40
2024-07-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,826.50
2024-07-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,27315.00
2024-07-01,HA,"HA. (Haa Alif)",Resorts,559978.98
2024-07-01,HA,"HA. (Haa Alif)",Guesthouse,6685.95
2024-07-01,HDh,"HDh. (Haa Dhaalu)",Resorts,19248.90
2024-07-01,HDh,"HDh. (Haa Dhaalu)",Hotels,30248.16
2024-07-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,644.70
2024-07-01,K,"K. (Kaafu)",Resorts,21668458.18
2024-07-01,K,"K. (Kaafu)",Guesthouse,1713915.20
2024-07-01,L,"L. (Laamu)",Resorts,173976.90
2024-07-01,L,"L. (Laamu)",Guesthouse,28634.26
2024-07-01,Lh,"Lh. (Lhaviyani)",Resorts,3353238.06
2024-07-01,M,"M. (Meemu)",Resorts,383427.36
2024-07-01,M,"M. (Meemu)",Guesthouse,1566.72
2024-07-01,Male,"Malé City",Resorts,739563.00
2024-07-01,Male,"Malé City",Hotels,326105.16
2024-07-01,Male,"Malé City",Guesthouse,692456.82
2024-07-01,Male,"Malé City",Vessels,4047.66
2024-07-01,N,"N. (Noonu)",Resorts,3629542.01
2024-07-01,N,"N. (Noonu)",Guesthouse,458.10
2024-07-01,R,"R. (Raa)",Resorts,6641276.48
2024-07-01,R,"R. (Raa)",Hotels,173332.20
2024-07-01,S,"S. (Addu)",Resorts,161727.60
