month,atoll_code,atoll_label,establishment_type,usd_amount,mvr_amount
2021-11-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,83484.00,1280334.06
2021-11-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,2745.00,42055.92
2021-11-01,HA,"HA. (Haa Alif)",Resorts,43998.00,675468.90
2021-11-01,HDh,"HDh. (Haa Dhaalu)",Hotels,14724.00,226013.40
2021-11-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,486.00,7445.10
2021-11-01,K,"K. (Kaafu)",Resorts,1676947.00,25730994.80
2021-11-01,K,"K. (Kaafu)",Guesthouse,47237.00,724499.19
2021-11-01,L,"L. (Laamu)",Resorts,34391.00,527777.39
2021-11-01,Lh,"Lh. (Lhaviyani)",Resorts,344910.00,5295188.16
2021-11-01,M,"M. (Meemu)",Resorts,32772.00,503050.20
2021-11-01,M,"M. (Meemu)",Guesthouse,36.00,551.88
2021-11-01,Male,"Malé City",Hotels,25968.00,398343.96
2021-11-01,Male,"Malé City",Guesthouse,35643.00,546988.20
2021-11-01,N,"N. (Noonu)",Resorts,145114.00,2227047.07
2021-11-01,N,"N. (Noonu)",Guesthouse,219.00,3363.84
2021-11-01,R,"R. (Raa)",Resorts,505727.00,7763757.32
2021-11-01,S,"S. (Addu)",Resorts,19710.00,302745.60
2021-11-01,S,"S. (Addu)",Hotels,11364.00,174323.76
2021-11-01,S,"S. (Addu)",Guesthouse,1458.00,22383.12
2021-11-01,Sh,"Sh. (Shaviyani)",Resorts,40920.00,627962.88
2021-11-01,Th,"Th. (Thaa)",Resorts,17406.00,267182.10
2021-11-01,Th,"Th. (Thaa)",Guesthouse,264.00,4050.72
2021-11-01,V,"V. (Vaavu)",Resorts,70416.00,1081514.40
2021-11-01,V,"V. (Vaavu)",Guesthouse,2067.00,31741.56
2021-12-01,AA,"AA. (Alif Alif)",Resorts,506262.00,7764659.94
2021-12-01,AA,"AA. (Alif Alif)",Guesthouse,11755.00,180419.74
2021-12-01,ADh,"ADh. (Alif Dhaal)",Resorts,513702.00,7884494.64
2021-12-01,ADh,"ADh. (Alif Dhaal)",Hotels,21822.00,334749.48
2021-12-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,14161.00,217143.38
2021-12-01,B,"B. (Baa)",Resorts,465346.00,7141271.88
2021-12-01,B,"B. (Baa)",Hotels,39414.00,604105.50
2021-12-01,B,"B. (Baa)",Guesthouse,10306.00,158118.63
2021-12-01,Dh,"Dh. (Dhaalu)",Resorts,517881.00,7948355.00
2021-12-01,F,"F. (Faafu)",Resorts,45060.00,688592.88
2021-12-01,F,"F. (Faafu)",Guesthouse,627.00,9622.62
2021-12-01,GA,"GA. (Gaafu Alif)",Resorts,207528.00,3183049.68
2021-12-01,GA,"GA. (Gaafu Alif)",Hotels,21006.00,322442.10
2021-12-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,81760.00,1255833.60
2021-12-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,1608.00,24668.82
2021-12-01,HA,"HA. (Haa Alif)",Resorts,48222.00,740689.92
2021-12-01,HA,"HA. (Haa Alif)",Guesthouse,2238.00,34324.98
2021-12-01,HDh,"HDh. (Haa Dhaalu)",Resorts,3138.00,48168.30
2021-12-01,HDh,"HDh. (Haa Dhaalu)",Hotels,15174.00,231706.98
2021-12-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,756.00,11578.32
2021-12-01,K,"K. (Kaafu)",Resorts,1837241.00,28155896.39
2021-12-01,K,"K. (Kaafu)",Guesthouse,91692.00,1407154.83
2021-12-01,L,"L. (Laamu)",Resorts,30288.00,462497.76
2021-12-01,L,"L. (Laamu)",Guesthouse,2169.00,33301.83
2021-12-01,Lh,"Lh. (Lhaviyani)",Resorts,356244.00,5466836.82
2021-12-01,M,"M. (Meemu)",Resorts,34056.00,520322.16
2021-12-01,Male,"Malé City",Hotels,29796.00,456914.22
2021-12-01,Male,"Malé City",Guesthouse,26845.00,411908.08
2021-12-01,N,"N. (Noonu)",Resorts,312576.00,4781989.58
2021-12-01,N,"N. (Noonu)",Guesthouse,309.00,4727.70
2021-12-01,R,"R. (Raa)",Resorts,538910.00,8261749.32
2021-12-01,S,"S. (Addu)",Resorts,37182.00,570371.88
2021-12-01,S,"S. (Addu)",Hotels,13200.00,202752.00
2021-12-01,S,"S. (Addu)",Guesthouse,363.00,5576.25
2021-12-01,Sh,"Sh. (Shaviyani)",Resorts,52374.00,804083.28
2021-12-01,Th,"Th. (Thaa)",Resorts,18792.00,288833.04
2021-12-01,Th,"Th. (Thaa)",Guesthouse,147.00,2256.84
2021-12-01,V,"V. (Vaavu)",Resorts,109578.00,1678450.62
2021-12-01,V,"V. (Vaavu)",Guesthouse,5509.00,84447.57
2022-01-01,AA,"AA. (Alif Alif)",Resorts,402463.00,6174776.89
2022-01-01,AA,"AA. (Alif Alif)",Guesthouse,24663.00,378514.74
2022-01-01,ADh,"ADh. (Alif Dhaal)",Resorts,585008.00,8967300.36
2022-01-01,ADh,"ADh. (Alif Dhaal)",Hotels,16344.00,249940.62
2022-01-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,19904.00,305136.00
2022-01-01,B,"B. (Baa)",Resorts,472089.50,7243878.85
2022-01-01,B,"B. (Baa)",Guesthouse,7214.00,110770.12
2022-01-01,Dh,"Dh. (Dhaalu)",Resorts,502852.00,7710671.84
2022-01-01,Dh,"Dh. (Dhaalu)",Guesthouse,48.00,734.88
2022-01-01,F,"F. (Faafu)",Resorts,24486.00,374880.66
2022-01-01,F,"F. (Faafu)",Guesthouse,231.00,3536.61
2022-01-01,GA,"GA. (Gaafu Alif)",Resorts,156192.00,2392118.34
2022-01-01,GA,"GA. (Gaafu Alif)",Hotels,18246.00,279346.26
2022-01-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,86388.00,1322177.22
2022-01-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,390.00,5984.55
2022-01-01,HA,"HA. (Haa Alif)",Resorts,55788.00,855892.98
2022-01-01,HA,"HA. (Haa Alif)",Guesthouse,1635.00,25084.68
2022-01-01,HDh,"HDh. (Haa Dhaalu)",Resorts,36528.00,559503.42
2022-01-01,HDh,"HDh. (Haa Dhaalu)",Hotels,15016.00,230345.44
2022-01-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,705.00,10809.30
2022-01-01,K,"K. (Kaafu)",Resorts,1896914.00,29069667.06
2022-01-01,K,"K. (Kaafu)",Guesthouse,66370.00,1018867.18
2022-01-01,L,"L. (Laamu)",Resorts,41502.00,635786.52
2022-01-01,L,"L. (Laamu)",Guesthouse,1512.00,23239.44
2022-01-01,Lh,"Lh. (Lhaviyani)",Resorts,390792.00,5995920.72
2022-01-01,M,"M. (Meemu)",Resorts,52704.00,807349.86
2022-01-01,Male,"Malé City",Hotels,25500.00,391194.00
2022-01-01,Male,"Malé City",Guesthouse,35561.00,545690.84
2022-01-01,N,"N. (Noonu)",Resorts,387126.00,5930578.08
2022-01-01,N,"N. (Noonu)",Guesthouse,1182.00,18150.72
2022-01-01,R,"R. (Raa)",Resorts,504096.00,7727071.74
2022-01-01,S,"S. (Addu)",Resorts,35640.00,547786.80
2022-01-01,S,"S. (Addu)",Hotels,12912.00,197682.72
2022-01-01,S,"S. (Addu)",Guesthouse,642.00,9838.92
2022-01-01,Sh,"Sh. (Shaviyani)",Resorts,54384.00,832619.04
2022-01-01,Th,"Th. (Thaa)",Resorts,22224.00,341582.88
2022-01-01,Th,"Th. (Thaa)",Guesthouse,177.00,2718.87
2022-01-01,V,"V. (Vaavu)",Resorts,115332.00,1765732.92
2022-01-01,V,"V. (Vaavu)",Guesthouse,9764.00,149910.63
2022-02-01,AA,"AA. (Alif Alif)",Resorts,369318.00,5656045.56
2022-02-01,AA,"AA. (Alif Alif)",Guesthouse,33370.00,511548.07
2022-02-01,ADh,"ADh. (Alif Dhaal)",Resorts,471906.00,7220015.34
2022-02-01,ADh,"ADh. (Alif Dhaal)",Hotels,10146.00,155741.10
2022-02-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,12974.00,198898.71
2022-02-01,B,"B. (Baa)",Resorts,503698.50,7716935.65
2022-02-01,B,"B. (Baa)",Hotels,20682.00,317675.52
2022-02-01,B,"B. (Baa)",Guesthouse,9300.00,142542.60
2022-02-01,Dh,"Dh. (Dhaalu)",Resorts,484982.00,7421533.75
2022-02-01,Dh,"Dh. (Dhaalu)",Guesthouse,189.00,2878.47
2022-02-01,F,"F. (Faafu)",Resorts,19212.00,295096.32
2022-02-01,GA,"GA. (Gaafu Alif)",Resorts,88098.00,1346310.06
2022-02-01,GA,"GA. (Gaafu Alif)",Hotels,16206.00,246817.38
2022-02-01,GA,"GA. (Gaafu Alif)",Guesthouse,516.00,7925.76
2022-02-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,86292.00,1318256.76
2022-02-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,2112.00,32435.46
2022-02-01,HA,"HA. (Haa Alif)",Resorts,40284.00,617553.72
2022-02-01,HA,"HA. (Haa Alif)",Guesthouse,2247.00,34430.82
2022-02-01,HDh,"HDh. (Haa Dhaalu)",Resorts,7860.00,120729.60
2022-02-01,HDh,"HDh. (Haa Dhaalu)",Hotels,16662.00,253762.26
2022-02-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,1449.00,22230.36
2022-02-01,K,"K. (Kaafu)",Resorts,1938571.00,29679023.96
2022-02-01,K,"K. (Kaafu)",Guesthouse,93521.00,1432000.18
2022-02-01,L,"L. (Laamu)",Resorts,33006.00,506642.10
2022-02-01,Lh,"Lh. (Lhaviyani)",Resorts,404826.00,6190968.66
2022-02-01,M,"M. (Meemu)",Resorts,45612.00,700144.20
2022-02-01,Male,"Malé City",Hotels,24696.00,378411.66
2022-02-01,Male,"Malé City",Guesthouse,23020.00,353040.61
2022-02-01,N,"N. (Noonu)",Resorts,383703.00,5871930.99
2022-02-01,N,"N. (Noonu)",Guesthouse,1485.00,22669.92
2022-02-01,R,"R. (Raa)",Resorts,486744.00,7459865.76
2022-02-01,R,"R. (Raa)",Guesthouse,354.00,5433.90
2022-02-01,S,"S. (Addu)",Hotels,16764.00,255315.72
2022-02-01,S,"S. (Addu)",Guesthouse,252.00,3842.13
2022-02-01,Sh,"Sh. (Shaviyani)",Resorts,50022.00,767837.70
2022-02-01,Th,"Th. (Thaa)",Resorts,18486.00,283944.96
2022-02-01,Th,"Th. (Thaa)",Guesthouse,111.00,1700.52
2022-02-01,V,"V. (Vaavu)",Resorts,113742.00,1738760.94
2022-02-01,V,"V. (Vaavu)",Guesthouse,9915.00,152034.81
2022-03-01,AA,"AA. (Alif Alif)",Resorts,314922.00,4830515.16
2022-03-01,AA,"AA. (Alif Alif)",Hotels,3006.00,46051.92
2022-03-01,AA,"AA. (Alif Alif)",Guesthouse,24301.00,372880.64
2022-03-01,ADh,"ADh. (Alif Dhaal)",Resorts,399282.00,6121716.52
2022-03-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,9836.00,150782.76
2022-03-01,B,"B. (Baa)",Resorts,90798.00,1390304.04
2022-03-01,B,"B. (Baa)",Hotels,9462.00,145147.08
2022-03-01,B,"B. (Baa)",Guesthouse,7545.00,115755.70
2022-03-01,Dh,"Dh. (Dhaalu)",Resorts,154701.00,2374278.60
2022-03-01,Dh,"Dh. (Dhaalu)",Guesthouse,4515.00,69346.53
2022-03-01,F,"F. (Faafu)",Resorts,30144.00,462408.96
2022-03-01,F,"F. (Faafu)",Guesthouse,939.00,14428.20
2022-03-01,GA,"GA. (Gaafu Alif)",Resorts,190050.00,2910020.88
2022-03-01,GA,"GA. (Gaafu Alif)",Guesthouse,1902.00,29192.28
2022-03-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,60990.00,937204.80
2022-03-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,4467.00,68533.20
2022-03-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,2739.00,42024.87
2022-03-01,HA,"HA. (Haa Alif)",Resorts,12594.00,193443.84
2022-03-01,HA,"HA. (Haa Alif)",Hotels,3450.00,52992.00
2022-03-01,HA,"HA. (Haa Alif)",Guesthouse,3607.00,55284.44
2022-03-01,HDh,"HDh. (Haa Dhaalu)",Hotels,14724.00,225866.16
2022-03-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,774.00,11880.27
2022-03-01,K,"K. (Kaafu)",Resorts,1401543.00,21501481.71
2022-03-01,K,"K. (Kaafu)",Hotels,3558.00,54508.56
2022-03-01,K,"K. (Kaafu)",Guesthouse,43165.00,662240.23
2022-03-01,L,"L. (Laamu)",Resorts,27210.00,417401.40
2022-03-01,L,"L. (Laamu)",Guesthouse,1000.00,15350.00
2022-03-01,Lh,"Lh. (Lhaviyani)",Resorts,146238.00,2244956.64
2022-03-01,Lh,"Lh. (Lhaviyani)",Guesthouse,5862.00,89961.75
2022-03-01,M,"M. (Meemu)",Resorts,161910.00,2483699.40
2022-03-01,Male,"Malé City",Resorts,2997576.00,45981601.52
2022-03-01,Male,"Malé City",Hotels,44166.00,676632.48
2022-03-01,Male,"Malé City",Guesthouse,104410.00,1601671.74
2022-03-01,N,"N. (Noonu)",Resorts,123509.00,1893843.24
2022-03-01,N,"N. (Noonu)",Guesthouse,8567.00,131395.70
2022-03-01,R,"R. (Raa)",Resorts,48186.00,740136.96
2022-03-01,R,"R. (Raa)",Guesthouse,4851.00,74354.82
2022-03-01,S,"S. (Addu)",Guesthouse,2673.00,41040.96
2022-03-01,Sh,"Sh. (Shaviyani)",Resorts,15240.00,234086.40
2022-03-01,Sh,"Sh. (Shaviyani)",Guesthouse,558.00,8570.88
2022-03-01,Th,"Th. (Thaa)",Guesthouse,675.00,10327.50
2022-03-01,V,"V. (Vaavu)",Resorts,193094.00,2959004.43
2022-03-01,V,"V. (Vaavu)",Guesthouse,8484.00,130095.24
2022-04-01,AA,"AA. (Alif Alif)",Resorts,372108.00,5707331.76
2022-04-01,AA,"AA. (Alif Alif)",Guesthouse,22887.00,351088.77
2022-04-01,ADh,"ADh. (Alif Dhaal)",Resorts,393318.00,6030103.44
2022-04-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,12222.00,187453.53
2022-04-01,B,"B. (Baa)",Resorts,427398.00,6556336.56
2022-04-01,B,"B. (Baa)",Guesthouse,3289.00,50460.46
2022-04-01,Dh,"Dh. (Dhaalu)",Resorts,536025.00,8229940.08
2022-04-01,Dh,"Dh. (Dhaalu)",Guesthouse,312.00,4782.72
2022-04-01,F,"F. (Faafu)",Guesthouse,510.00,7823.40
2022-04-01,GA,"GA. (Gaafu Alif)",Resorts,86670.00,1330213.74
2022-04-01,GA,"GA. (Gaafu Alif)",Hotels,13920.00,213393.60
2022-04-01,GA,"GA. (Gaafu Alif)",Guesthouse,81.00,1244.16
2022-04-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,69924.00,1074731.88
2022-04-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,1224.00,18784.83
2022-04-01,HA,"HA. (Haa Alif)",Resorts,34638.00,531346.92
2022-04-01,HA,"HA. (Haa Alif)",Guesthouse,2280.00,34982.52
2022-04-01,HDh,"HDh. (Haa Dhaalu)",Hotels,14550.00,223051.50
2022-04-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,996.00,15278.04
2022-04-01,K,"K. (Kaafu)",Resorts,1846522.00,28324541.59
2022-04-01,K,"K. (Kaafu)",Guesthouse,83429.00,1278948.22
2022-04-01,L,"L. (Laamu)",Resorts,30714.00,472074.18
2022-04-01,L,"L. (Laamu)",Guesthouse,1815.00,27860.25
2022-04-01,Lh,"Lh. (Lhaviyani)",Resorts,362826.00,5569218.00
2022-04-01,M,"M. (Meemu)",Resorts,33318.00,511098.12
2022-04-01,Male,"Malé City",Hotels,28212.00,432747.90
2022-04-01,Male,"Malé City",Guesthouse,32564.00,499564.04
2022-04-01,N,"N. (Noonu)",Resorts,373602.00,5728647.30
2022-04-01,N,"N. (Noonu)",Guesthouse,720.00,11059.20
2022-04-01,R,"R. (Raa)",Resorts,528897.00,8104555.17
2022-04-01,R,"R. (Raa)",Guesthouse,186.00,2858.82
2022-04-01,S,"S. (Addu)",Resorts,156.00,2394.60
2022-04-01,S,"S. (Addu)",Hotels,14028.00,215610.36
2022-04-01,S,"S. (Addu)",Guesthouse,243.00,3732.30
2022-04-01,Sh,"Sh. (Shaviyani)",Resorts,59754.00,917380.68
2022-04-01,Th,"Th. (Thaa)",Resorts,20982.00,322493.34
2022-04-01,Th,"Th. (Thaa)",Guesthouse,213.00,3269.43
2022-04-01,V,"V. (Vaavu)",Resorts,122754.00,1882497.24
2022-04-01,V,"V. (Vaavu)",Guesthouse,16338.00,250508.82
2022-05-01,AA,"AA. (Alif Alif)",Resorts,430254.00,6594778.02
2022-05-01,AA,"AA. (Alif Alif)",Guesthouse,11982.00,183583.89
2022-05-01,ADh,"ADh. (Alif Dhaal)",Resorts,649764.00,9970566.24
2022-05-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,13830.00,211870.23
2022-05-01,B,"B. (Baa)",Resorts,438738.00,6730204.20
2022-05-01,B,"B. (Baa)",Hotels,16956.00,259426.80
2022-05-01,B,"B. (Baa)",Guesthouse,7276.00,111378.33
2022-05-01,Dh,"Dh. (Dhaalu)",Resorts,447624.00,6870018.54
2022-05-01,Dh,"Dh. (Dhaalu)",Guesthouse,27.00,412.83
2022-05-01,F,"F. (Faafu)",Resorts,300360.00,4613529.60
2022-05-01,F,"F. (Faafu)",Guesthouse,219.00,3360.45
2022-05-01,GA,"GA. (Gaafu Alif)",Resorts,85182.00,1302955.14
2022-05-01,GA,"GA. (Gaafu Alif)",Hotels,13908.00,212653.32
2022-05-01,GA,"GA. (Gaafu Alif)",Guesthouse,462.00,7096.32
2022-05-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,80994.00,1238398.26
2022-05-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,4539.00,69684.96
2022-05-01,HA,"HA. (Haa Alif)",Resorts,66408.00,1018992.48
2022-05-01,HA,"HA. (Haa Alif)",Guesthouse,1668.00,25589.40
2022-05-01,HDh,"HDh. (Haa Dhaalu)",Hotels,13740.00,210909.00
2022-05-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,480.00,7365.84
2022-05-01,K,"K. (Kaafu)",Resorts,1939247.00,29745204.55
2022-05-01,K,"K. (Kaafu)",Guesthouse,74031.00,1135324.49
2022-05-01,L,"L. (Laamu)",Resorts,32052.00,492318.72
2022-05-01,L,"L. (Laamu)",Guesthouse,318.00,4881.30
2022-05-01,Lh,"Lh. (Lhaviyani)",Resorts,368192.00,5640557.06
2022-05-01,M,"M. (Meemu)",Resorts,30528.00,466773.12
2022-05-01,M,"M. (Meemu)",Guesthouse,63.00,967.68
2022-05-01,Male,"Malé City",Hotels,16416.00,251293.14
2022-05-01,Male,"Malé City",Guesthouse,35554.00,545278.36
2022-05-01,N,"N. (Noonu)",Resorts,359838.00,5513708.28
2022-05-01,N,"N. (Noonu)",Guesthouse,507.00,7769.88
2022-05-01,R,"R. (Raa)",Resorts,473548.00,7256010.87
2022-05-01,S,"S. (Addu)",Resorts,34902.00,536081.76
2022-05-01,S,"S. (Addu)",Hotels,6990.00,106877.10
2022-05-01,S,"S. (Addu)",Guesthouse,573.00,8789.82
2022-05-01,Sh,"Sh. (Shaviyani)",Resorts,49686.00,762680.10
2022-05-01,Sh,"Sh. (Shaviyani)",Guesthouse,444.00,6811.02
2022-05-01,Th,"Th. (Thaa)",Resorts,23526.00,361359.36
2022-05-01,Th,"Th. (Thaa)",Guesthouse,258.00,3947.94
2022-05-01,V,"V. (Vaavu)",Resorts,117492.00,1797073.02
2022-05-01,V,"V. (Vaavu)",Guesthouse,8910.00,136476.09
2022-06-01,AA,"AA. (Alif Alif)",Resorts,379458.00,5816275.86
2022-06-01,AA,"AA. (Alif Alif)",Guesthouse,13128.00,201406.50
2022-06-01,ADh,"ADh. (Alif Dhaal)",Resorts,481411.00,7389727.15
2022-06-01,ADh,"ADh. (Alif Dhaal)",Hotels,10545.00,161986.80
2022-06-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,6987.00,107116.59
2022-06-01,B,"B. (Baa)",Resorts,277464.00,4255168.44
2022-06-01,B,"B. (Baa)",Guesthouse,3795.00,58281.03
2022-06-01,Dh,"Dh. (Dhaalu)",Resorts,245646.00,3773289.90
2022-06-01,Dh,"Dh. (Dhaalu)",Guesthouse,201.00,3089.37
2022-06-01,F,"F. (Faafu)",Guesthouse,102.00,1567.74
2022-06-01,GA,"GA. (Gaafu Alif)",Resorts,62076.00,954108.12
2022-06-01,GA,"GA. (Gaafu Alif)",Hotels,13434.00,206480.58
2022-06-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,59190.00,908111.94
2022-06-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,1020.00,15677.40
2022-06-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,408.00,6261.12
2022-06-01,HA,"HA. (Haa Alif)",Resorts,36846.00,565782.90
2022-06-01,HA,"HA. (Haa Alif)",Guesthouse,591.00,9075.24
2022-06-01,HDh,"HDh. (Haa Dhaalu)",Resorts,62820.00,963450.24
2022-06-01,HDh,"HDh. (Haa Dhaalu)",Hotels,10344.00,158573.52
2022-06-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,492.00,7559.46
2022-06-01,K,"K. (Kaafu)",Resorts,1585575.00,24331146.71
2022-06-01,K,"K. (Kaafu)",Guesthouse,48499.00,743369.08
2022-06-01,L,"L. (Laamu)",Resorts,20556.00,314506.80
2022-06-01,L,"L. (Laamu)",Guesthouse,1749.00,26867.67
2022-06-01,Lh,"Lh. (Lhaviyani)",Resorts,251994.00,3866937.60
2022-06-01,Lh,"Lh. (Lhaviyani)",Guesthouse,3.00,46.08
2022-06-01,M,"M. (Meemu)",Resorts,31350.00,481849.50
2022-06-01,M,"M. (Meemu)",Guesthouse,51.00,782.85
2022-06-01,Male,"Malé City",Hotels,23766.00,364393.74
2022-06-01,Male,"Malé City",Guesthouse,31040.00,476388.62
2022-06-01,N,"N. (Noonu)",Resorts,272835.00,4183166.94
2022-06-01,N,"N. (Noonu)",Guesthouse,831.00,12722.61
2022-06-01,R,"R. (Raa)",Resorts,433332.00,6654374.82
2022-06-01,S,"S. (Addu)",Resorts,582.00,8927.88
2022-06-01,S,"S. (Addu)",Hotels,9558.00,146810.88
2022-06-01,S,"S. (Addu)",Guesthouse,2053.00,31510.16
2022-06-01,Sh,"Sh. (Shaviyani)",Resorts,34770.00,534211.74
2022-06-01,Th,"Th. (Thaa)",Resorts,11718.00,179402.58
2022-06-01,Th,"Th. (Thaa)",Guesthouse,171.00,2626.68
2022-06-01,V,"V. (Vaavu)",Resorts,95934.00,1472167.50
2022-06-01,V,"V. (Vaavu)",Guesthouse,2100.00,32207.64
2022-07-01,AA,"AA. (Alif Alif)",Resorts,316386.00,4849513.26
2022-07-01,AA,"AA. (Alif Alif)",Guesthouse,4890.00,75075.24
2022-07-01,ADh,"ADh. (Alif Dhaal)",Resorts,420528.00,6459166.08
2022-07-01,ADh,"ADh. (Alif Dhaal)",Hotels,10532.00,161707.92
2022-07-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,10383.00,159436.59
2022-07-01,B,"B. (Baa)",Resorts,233916.00,3592253.16
2022-07-01,B,"B. (Baa)",Hotels,31542.00,484169.70
2022-07-01,B,"B. (Baa)",Guesthouse,8415.00,129289.68
2022-07-01,Dh,"Dh. (Dhaalu)",Resorts,265576.00,4074413.78
2022-07-01,Dh,"Dh. (Dhaalu)",Guesthouse,12.00,184.20
2022-07-01,F,"F. (Faafu)",Guesthouse,321.00,4929.51
2022-07-01,GA,"GA. (Gaafu Alif)",Resorts,119370.00,1831949.70
2022-07-01,GA,"GA. (Gaafu Alif)",Hotels,10986.00,168635.10
2022-07-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,49110.00,754098.24
2022-07-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,408.00,6262.86
2022-07-01,HA,"HA. (Haa Alif)",Resorts,25242.00,386607.18
2022-07-01,HA,"HA. (Haa Alif)",Guesthouse,18.00,276.48
2022-07-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,84.00,1290.03
2022-07-01,K,"K. (Kaafu)",Resorts,1439493.00,22094859.48
2022-07-01,K,"K. (Kaafu)",Guesthouse,47590.00,730528.92
2022-07-01,L,"L. (Laamu)",Resorts,13812.00,212152.32
2022-07-01,L,"L. (Laamu)",Guesthouse,531.00,8156.16
2022-07-01,Lh,"Lh. (Lhaviyani)",Resorts,236838.00,3637225.50
2022-07-01,Lh,"Lh. (Lhaviyani)",Guesthouse,66.00,1014.00
2022-07-01,M,"M. (Meemu)",Resorts,23424.00,358621.44
2022-07-01,M,"M. (Meemu)",Guesthouse,45.00,690.75
2022-07-01,Male,"Malé City",Hotels,19920.00,305845.80
2022-07-01,Male,"Malé City",Guesthouse,23284.00,357417.66
2022-07-01,N,"N. (Noonu)",Resorts,250899.00,3851989.59
2022-07-01,N,"N. (Noonu)",Guesthouse,60.00,920.40
2022-07-01,R,"R. (Raa)",Resorts,302484.00,4641417.78
2022-07-01,S,"S. (Addu)",Resorts,720.00,11059.20
2022-07-01,S,"S. (Addu)",Hotels,6810.00,104601.60
2022-07-01,S,"S. (Addu)",Guesthouse,802.00,12325.18
2022-07-01,Sh,"Sh. (Shaviyani)",Resorts,26160.00,400952.04
2022-07-01,Th,"Th. (Thaa)",Guesthouse,171.00,2626.56
2022-07-01,V,"V. (Vaavu)",Resorts,78990.00,1211244.42
2022-07-01,V,"V. (Vaavu)",Guesthouse,2409.00,36997.20
2022-08-01,AA,"AA. (Alif Alif)",Resorts,385570.00,5904083.94
2022-08-01,AA,"AA. (Alif Alif)",Guesthouse,7521.00,115267.83
2022-08-01,ADh,"ADh. (Alif Dhaal)",Resorts,338722.00,5191524.48
2022-08-01,ADh,"ADh. (Alif Dhaal)",Hotels,4735.00,72637.13
2022-08-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,11129.00,170700.40
2022-08-01,B,"B. (Baa)",Resorts,278742.00,4270606.02
2022-08-01,B,"B. (Baa)",Hotels,11400.00,175104.00
2022-08-01,B,"B. (Baa)",Guesthouse,2448.00,37544.49
2022-08-01,Dh,"Dh. (Dhaalu)",Resorts,265350.00,4056670.14
2022-08-01,F,"F. (Faafu)",Guesthouse,531.00,8147.76
2022-08-01,GA,"GA. (Gaafu Alif)",Resorts,58848.00,900008.64
2022-08-01,GA,"GA. (Gaafu Alif)",Hotels,13380.00,204312.60
2022-08-01,GA,"GA. (Gaafu Alif)",Guesthouse,24.00,368.40
2022-08-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,72072.00,1102548.54
2022-08-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,6.00,92.04
2022-08-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,167.00,2563.49
2022-08-01,HA,"HA. (Haa Alif)",Resorts,38862.00,596371.68
2022-08-01,HDh,"HDh. (Haa Dhaalu)",Hotels,12688.50,194891.45
2022-08-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,39.00,598.77
2022-08-01,K,"K. (Kaafu)",Resorts,1718721.00,26342545.71
2022-08-01,K,"K. (Kaafu)",Guesthouse,87507.00,1340204.46
2022-08-01,L,"L. (Laamu)",Resorts,20820.00,318962.40
2022-08-01,Lh,"Lh. (Lhaviyani)",Resorts,325410.00,4996154.64
2022-08-01,M,"M. (Meemu)",Resorts,30510.00,468633.60
2022-08-01,Male,"Malé City",Hotels,20268.00,310826.40
2022-08-01,Male,"Malé City",Guesthouse,36389.00,557828.88
